filename,class_name,class_id,severity,viscosity_cP,spm,stroke_length_in,card_area,peak_load_lbs,min_load_lbs,is_synthetic,data_source
card_00211_normal.png,normal,0,0.0,393.08,7.955,100.7,79592.22,9396.14,3161.97,True,physics_simulated_synthetic_dynacard
card_00212_normal.png,normal,0,0.0,689.16,5.638,88.64,69371.45,9284.37,3165.74,True,physics_simulated_synthetic_dynacard
card_00213_normal.png,normal,0,0.0,570.39,3.187,83.24,62899.19,9255.75,3158.26,True,physics_simulated_synthetic_dynacard
card_00214_normal.png,normal,0,0.0,845.96,3.985,117.51,91135.77,9206.1,3186.92,True,physics_simulated_synthetic_dynacard
card_00215_normal.png,normal,0,0.0,4278.83,6.39,111.02,87307.67,9312.21,3178.47,True,physics_simulated_synthetic_dynacard
card_00216_normal.png,normal,0,0.0,103.05,4.082,68.98,53566.21,9245.33,3191.89,True,physics_simulated_synthetic_dynacard
card_00217_normal.png,normal,0,0.0,417.16,4.024,79.45,61929.1,9189.28,3221.46,True,physics_simulated_synthetic_dynacard
card_00218_normal.png,normal,0,0.0,9265.46,3.209,141.35,108417.72,9169.88,3159.84,True,physics_simulated_synthetic_dynacard
card_00219_normal.png,normal,0,0.0,15208.52,3.92,143.02,111920.48,9166.97,3235.41,True,physics_simulated_synthetic_dynacard
card_00220_normal.png,normal,0,0.0,8914.14,3.23,114.76,87327.4,9186.36,3158.38,True,physics_simulated_synthetic_dynacard
card_00221_normal.png,normal,0,0.0,55.07,5.873,113.86,89143.5,9264.68,3175.08,True,physics_simulated_synthetic_dynacard
card_00222_normal.png,normal,0,0.0,7804.41,4.401,92.34,70873.74,9243.84,3202.87,True,physics_simulated_synthetic_dynacard
card_00223_normal.png,normal,0,0.0,20249.95,5.278,128.08,99686.18,9282.68,3138.28,True,physics_simulated_synthetic_dynacard
card_00224_normal.png,normal,0,0.0,11572.73,6.848,117.58,92730.79,9358.74,3208.59,True,physics_simulated_synthetic_dynacard
card_00225_normal.png,normal,0,0.0,4718.11,4.59,138.44,109406.72,9226.13,3147.17,True,physics_simulated_synthetic_dynacard
card_00226_normal.png,normal,0,0.0,1130.01,4.417,112.98,88074.86,9234.65,3185.63,True,physics_simulated_synthetic_dynacard
card_00227_normal.png,normal,0,0.0,1705.51,3.572,81.67,63485.95,9177.39,3203.71,True,physics_simulated_synthetic_dynacard
card_00228_normal.png,normal,0,0.0,21100.24,6.493,117.35,90531.72,9402.84,3196.31,True,physics_simulated_synthetic_dynacard
card_00229_normal.png,normal,0,0.0,856.34,5.185,140.49,110956.34,9275.32,3174.39,True,physics_simulated_synthetic_dynacard
card_00230_normal.png,normal,0,0.0,6310.42,7.561,96.07,76958.39,9331.11,3130.22,True,physics_simulated_synthetic_dynacard
card_00231_normal.png,normal,0,0.0,66.88,4.013,132.26,100944.75,9231.82,3174.79,True,physics_simulated_synthetic_dynacard
card_00232_normal.png,normal,0,0.0,104.67,5.787,80.68,63085.51,9288.43,3168.81,True,physics_simulated_synthetic_dynacard
card_00233_normal.png,normal,0,0.0,3740.9,3.027,76.63,59472.49,9197.36,3132.24,True,physics_simulated_synthetic_dynacard
card_00234_normal.png,normal,0,0.0,306.91,6.779,64.61,50681.19,9297.16,3162.73,True,physics_simulated_synthetic_dynacard
card_00235_normal.png,normal,0,0.0,177.18,4.902,124.97,96471.26,9250.78,3175.33,True,physics_simulated_synthetic_dynacard
card_00236_normal.png,normal,0,0.0,75.38,3.816,103.84,80522.06,9194.75,3161.34,True,physics_simulated_synthetic_dynacard
card_00237_normal.png,normal,0,0.0,15076.42,4.848,140.38,109323.22,9247.85,3123.39,True,physics_simulated_synthetic_dynacard
card_00238_normal.png,normal,0,0.0,241.59,7.429,129.29,103374.9,9363.87,3109.92,True,physics_simulated_synthetic_dynacard
card_00239_normal.png,normal,0,0.0,4879.46,3.51,143.07,111796.54,9182.62,3185.72,True,physics_simulated_synthetic_dynacard
card_00240_normal.png,normal,0,0.0,530.01,4.08,109.97,86670.61,9212.24,3143.23,True,physics_simulated_synthetic_dynacard
card_00241_normal.png,normal,0,0.0,2909.2,4.396,142.92,110795.08,9210.89,3127.58,True,physics_simulated_synthetic_dynacard
card_00242_normal.png,normal,0,0.0,29885.68,6.241,107.08,85709.8,9323.5,3121.92,True,physics_simulated_synthetic_dynacard
card_00243_normal.png,normal,0,0.0,1209.2,6.81,77.13,59658.2,9376.26,3140.22,True,physics_simulated_synthetic_dynacard
card_00244_normal.png,normal,0,0.0,21319.26,4.25,65.31,50217.18,9219.52,3192.07,True,physics_simulated_synthetic_dynacard
card_00245_normal.png,normal,0,0.0,12139.78,2.685,76.18,58631.21,9117.07,3159.03,True,physics_simulated_synthetic_dynacard
card_00246_normal.png,normal,0,0.0,211.83,7.917,70.78,56307.55,9387.79,3206.21,True,physics_simulated_synthetic_dynacard
card_00247_normal.png,normal,0,0.0,1089.66,2.718,85.42,66517.09,9214.43,3205.44,True,physics_simulated_synthetic_dynacard
card_00248_normal.png,normal,0,0.0,182.19,3.723,96.41,74337.55,9180.25,3157.66,True,physics_simulated_synthetic_dynacard
card_00249_normal.png,normal,0,0.0,4157.91,6.509,69.97,56700.41,9302.32,3170.21,True,physics_simulated_synthetic_dynacard
card_00250_normal.png,normal,0,0.0,761.76,7.861,73.91,58079.34,9369.66,3188.1,True,physics_simulated_synthetic_dynacard
card_00251_normal.png,normal,0,0.0,533.23,5.157,134.36,104928.11,9267.35,3176.08,True,physics_simulated_synthetic_dynacard
card_00252_normal.png,normal,0,0.0,386.73,7.558,64.26,51532.53,9350.44,3134.55,True,physics_simulated_synthetic_dynacard
card_00253_normal.png,normal,0,0.0,24111.0,4.426,67.9,53090.18,9236.39,3198.8,True,physics_simulated_synthetic_dynacard
card_00254_normal.png,normal,0,0.0,197.95,5.263,120.06,93334.55,9284.78,3183.86,True,physics_simulated_synthetic_dynacard
card_00255_normal.png,normal,0,0.0,614.01,4.451,128.99,100877.89,9291.06,3174.03,True,physics_simulated_synthetic_dynacard
card_00256_normal.png,normal,0,0.0,100.81,2.791,131.18,100797.76,9135.63,3156.16,True,physics_simulated_synthetic_dynacard
card_00257_normal.png,normal,0,0.0,5377.11,7.378,121.02,95924.2,9354.03,3165.04,True,physics_simulated_synthetic_dynacard
card_00258_normal.png,normal,0,0.0,8388.42,7.7,78.51,63755.15,9345.39,3149.06,True,physics_simulated_synthetic_dynacard
card_00259_normal.png,normal,0,0.0,208.54,7.049,137.55,109222.05,9333.52,3121.35,True,physics_simulated_synthetic_dynacard
card_00260_rod_floating.png,rod_floating,1,0.942,3537.89,5.833,103.59,47571.42,9268.7,3161.5,True,physics_simulated_synthetic_dynacard
card_00261_rod_floating.png,rod_floating,1,0.676,903.32,2.673,125.42,67092.89,9148.87,3178.56,True,physics_simulated_synthetic_dynacard
card_00262_rod_floating.png,rod_floating,1,0.548,1470.0,5.955,122.12,72442.98,9270.38,3182.8,True,physics_simulated_synthetic_dynacard
card_00263_rod_floating.png,rod_floating,1,0.493,2534.21,2.666,96.36,58076.2,9125.21,3179.36,True,physics_simulated_synthetic_dynacard
card_00264_rod_floating.png,rod_floating,1,0.793,257.38,5.344,139.15,70225.29,9237.47,3251.18,True,physics_simulated_synthetic_dynacard
card_00265_rod_floating.png,rod_floating,1,0.908,247.04,7.08,129.21,60680.5,9346.53,3155.07,True,physics_simulated_synthetic_dynacard
card_00266_rod_floating.png,rod_floating,1,0.891,977.14,6.738,103.58,47873.46,9278.29,3203.97,True,physics_simulated_synthetic_dynacard
card_00267_rod_floating.png,rod_floating,1,0.384,12053.12,3.507,99.52,64412.4,9173.5,3181.04,True,physics_simulated_synthetic_dynacard
card_00268_rod_floating.png,rod_floating,1,0.959,5822.63,7.685,77.02,35281.32,9361.07,3137.84,True,physics_simulated_synthetic_dynacard
card_00269_rod_floating.png,rod_floating,1,0.754,1186.89,7.792,128.42,67623.63,9319.14,3096.85,True,physics_simulated_synthetic_dynacard
card_00270_rod_floating.png,rod_floating,1,0.258,8487.8,7.22,120.07,83267.26,9370.8,3186.63,True,physics_simulated_synthetic_dynacard
card_00271_rod_floating.png,rod_floating,1,0.447,27168.56,7.104,129.66,82779.39,9342.29,3167.76,True,physics_simulated_synthetic_dynacard
card_00272_rod_floating.png,rod_floating,1,0.413,7740.59,4.347,67.16,42362.72,9263.3,3089.86,True,physics_simulated_synthetic_dynacard
card_00273_rod_floating.png,rod_floating,1,0.897,1054.96,6.193,69.3,32564.98,9331.86,3218.08,True,physics_simulated_synthetic_dynacard
card_00274_rod_floating.png,rod_floating,1,0.554,2304.1,5.396,111.86,65431.92,9255.69,3159.41,True,physics_simulated_synthetic_dynacard
card_00275_rod_floating.png,rod_floating,1,0.653,3728.22,5.216,103.52,56697.59,9286.28,3175.14,True,physics_simulated_synthetic_dynacard
card_00276_rod_floating.png,rod_floating,1,0.424,7708.7,6.988,64.9,41965.2,9342.09,3158.06,True,physics_simulated_synthetic_dynacard
card_00277_rod_floating.png,rod_floating,1,0.633,364.24,5.154,125.75,69941.82,9272.87,3186.38,True,physics_simulated_synthetic_dynacard
card_00278_rod_floating.png,rod_floating,1,0.618,70.12,2.639,64.2,35337.57,9136.69,3213.36,True,physics_simulated_synthetic_dynacard
card_00279_rod_floating.png,rod_floating,1,0.286,111.72,3.132,97.06,65058.29,9165.96,3154.03,True,physics_simulated_synthetic_dynacard
card_00280_rod_floating.png,rod_floating,1,0.536,132.81,7.372,102.15,59744.53,9415.98,3137.07,True,physics_simulated_synthetic_dynacard
card_00281_rod_floating.png,rod_floating,1,0.837,587.49,7.981,71.21,35819.96,9347.98,3115.75,True,physics_simulated_synthetic_dynacard
card_00282_rod_floating.png,rod_floating,1,0.61,1237.78,4.518,73.75,41581.09,9247.53,3192.58,True,physics_simulated_synthetic_dynacard
card_00283_rod_floating.png,rod_floating,1,0.664,29104.82,5.746,140.2,79119.25,9305.46,3173.93,True,physics_simulated_synthetic_dynacard
card_00284_rod_floating.png,rod_floating,1,0.835,16963.08,5.829,113.4,56968.03,9301.31,3120.28,True,physics_simulated_synthetic_dynacard
card_00285_rod_floating.png,rod_floating,1,0.521,10192.63,4.392,103.8,62127.69,9256.61,3138.87,True,physics_simulated_synthetic_dynacard
card_00286_rod_floating.png,rod_floating,1,0.346,158.2,2.741,131.39,85318.79,9200.97,3215.32,True,physics_simulated_synthetic_dynacard
card_00287_rod_floating.png,rod_floating,1,0.522,19217.76,5.191,143.08,85249.92,9273.32,3087.81,True,physics_simulated_synthetic_dynacard
card_00288_rod_floating.png,rod_floating,1,0.983,7820.52,5.091,69.43,30285.27,9308.15,3139.8,True,physics_simulated_synthetic_dynacard
card_00289_rod_floating.png,rod_floating,1,0.312,1257.3,4.296,100.03,68861.57,9237.59,3124.92,True,physics_simulated_synthetic_dynacard
card_00290_rod_floating.png,rod_floating,1,0.652,466.37,5.386,114.87,63284.64,9273.65,3218.76,True,physics_simulated_synthetic_dynacard
card_00291_rod_floating.png,rod_floating,1,0.72,1109.08,4.669,108.86,56788.46,9299.23,3229.88,True,physics_simulated_synthetic_dynacard
card_00292_rod_floating.png,rod_floating,1,0.293,735.62,4.459,141.63,96556.55,9224.84,3198.7,True,physics_simulated_synthetic_dynacard
card_00293_rod_floating.png,rod_floating,1,0.519,4672.99,4.278,138.95,82813.05,9241.79,3212.19,True,physics_simulated_synthetic_dynacard
card_00294_rod_floating.png,rod_floating,1,0.654,78.24,7.409,92.0,52267.99,9372.05,3158.9,True,physics_simulated_synthetic_dynacard
card_00295_rod_floating.png,rod_floating,1,0.848,60.89,3.288,76.85,36383.09,9196.16,3155.94,True,physics_simulated_synthetic_dynacard
card_00296_rod_floating.png,rod_floating,1,0.543,98.46,3.769,100.95,58582.96,9214.09,3127.09,True,physics_simulated_synthetic_dynacard
card_00297_rod_floating.png,rod_floating,1,0.92,65.11,7.357,138.97,63783.54,9344.93,3172.17,True,physics_simulated_synthetic_dynacard
card_00298_rod_floating.png,rod_floating,1,0.293,14109.12,3.948,108.19,72767.58,9263.79,3203.99,True,physics_simulated_synthetic_dynacard
card_00299_rod_floating.png,rod_floating,1,0.411,3088.96,3.707,101.94,63203.53,9259.24,3229.51,True,physics_simulated_synthetic_dynacard
card_00300_rod_floating.png,rod_floating,1,0.867,296.8,5.804,140.76,67078.79,9275.93,3169.63,True,physics_simulated_synthetic_dynacard
card_00301_rod_floating.png,rod_floating,1,0.269,13957.0,5.263,122.35,83478.98,9300.12,3161.26,True,physics_simulated_synthetic_dynacard
card_00302_rod_floating.png,rod_floating,1,0.322,849.07,6.924,122.42,83827.36,9322.63,3177.84,True,physics_simulated_synthetic_dynacard
card_00303_rod_floating.png,rod_floating,1,0.317,14511.54,6.832,98.06,66406.19,9360.99,3137.27,True,physics_simulated_synthetic_dynacard
card_00304_rod_floating.png,rod_floating,1,0.877,1085.77,3.45,108.41,50674.13,9188.61,3153.12,True,physics_simulated_synthetic_dynacard
card_00305_rod_floating.png,rod_floating,1,0.981,484.9,5.194,134.39,58573.06,9292.53,3171.24,True,physics_simulated_synthetic_dynacard
card_00306_rod_floating.png,rod_floating,1,0.309,8738.74,3.052,71.94,47290.81,9177.93,3150.3,True,physics_simulated_synthetic_dynacard
card_00307_rod_floating.png,rod_floating,1,0.342,129.22,3.375,85.44,56129.32,9181.19,3140.83,True,physics_simulated_synthetic_dynacard
card_00308_rod_floating.png,rod_floating,1,0.756,10528.98,6.526,99.53,51084.91,9306.4,3217.87,True,physics_simulated_synthetic_dynacard
card_00309_rod_floating.png,rod_floating,1,0.483,3135.45,7.44,135.27,85667.82,9404.07,3141.59,True,physics_simulated_synthetic_dynacard
card_00310_rod_floating.png,rod_floating,1,0.727,87.28,6.691,93.39,50621.32,9325.84,3113.66,True,physics_simulated_synthetic_dynacard
card_00311_rod_floating.png,rod_floating,1,0.452,2612.96,6.85,112.37,71677.87,9359.96,3125.69,True,physics_simulated_synthetic_dynacard
card_00312_rod_floating.png,rod_floating,1,0.662,12174.92,6.026,97.63,53871.53,9299.84,3202.87,True,physics_simulated_synthetic_dynacard
card_00313_rod_floating.png,rod_floating,1,0.281,7628.88,2.873,109.17,73267.17,9247.32,3150.8,True,physics_simulated_synthetic_dynacard
card_00314_rod_floating.png,rod_floating,1,0.809,1419.09,4.971,94.65,47270.35,9284.14,3182.42,True,physics_simulated_synthetic_dynacard
card_00315_rod_floating.png,rod_floating,1,0.643,63.07,3.043,126.51,67328.76,9153.93,3175.4,True,physics_simulated_synthetic_dynacard
card_00316_rod_floating.png,rod_floating,1,0.291,2248.41,7.603,66.81,46472.13,9392.21,3149.75,True,physics_simulated_synthetic_dynacard
card_00317_rod_floating.png,rod_floating,1,0.696,719.52,5.517,89.54,48158.21,9291.43,3210.66,True,physics_simulated_synthetic_dynacard
card_00318_rod_floating.png,rod_floating,1,0.671,25014.67,4.204,68.61,37714.85,9203.61,3145.84,True,physics_simulated_synthetic_dynacard
card_00319_rod_floating.png,rod_floating,1,0.41,247.82,7.929,120.25,77997.44,9369.35,3118.2,True,physics_simulated_synthetic_dynacard
card_00320_rod_floating.png,rod_floating,1,0.36,1069.08,7.673,83.78,56889.21,9356.1,3139.29,True,physics_simulated_synthetic_dynacard
card_00321_rod_floating.png,rod_floating,1,0.786,138.78,3.588,141.71,71108.19,9153.9,3171.82,True,physics_simulated_synthetic_dynacard
card_00322_rod_floating.png,rod_floating,1,0.513,1146.2,7.711,66.34,41102.84,9417.01,3118.35,True,physics_simulated_synthetic_dynacard
card_00323_rod_floating.png,rod_floating,1,0.832,2406.94,2.925,89.81,43648.02,9151.14,3012.68,True,physics_simulated_synthetic_dynacard
card_00324_rod_floating.png,rod_floating,1,0.819,502.0,4.73,124.2,62547.74,9213.65,3183.7,True,physics_simulated_synthetic_dynacard
card_00325_rod_floating.png,rod_floating,1,0.866,57.54,4.67,118.96,58344.14,9204.0,3174.01,True,physics_simulated_synthetic_dynacard
card_00326_rod_floating.png,rod_floating,1,0.36,5534.3,4.756,124.05,79210.7,9260.78,3126.84,True,physics_simulated_synthetic_dynacard
card_00327_rod_floating.png,rod_floating,1,0.495,2961.95,7.06,95.29,59805.11,9323.4,3156.91,True,physics_simulated_synthetic_dynacard
card_00328_rod_floating.png,rod_floating,1,0.407,242.3,7.624,92.01,60356.08,9361.88,3183.86,True,physics_simulated_synthetic_dynacard
card_00329_rod_floating.png,rod_floating,1,0.635,2815.42,6.663,142.09,78443.37,9311.43,3130.73,True,physics_simulated_synthetic_dynacard
card_00330_rod_floating.png,rod_floating,1,0.744,8974.34,4.892,71.65,37680.32,9299.15,3220.15,True,physics_simulated_synthetic_dynacard
card_00331_rod_floating.png,rod_floating,1,0.926,696.7,4.56,129.14,57849.02,9333.55,3185.62,True,physics_simulated_synthetic_dynacard
card_00332_rod_floating.png,rod_floating,1,0.407,3608.11,6.811,122.07,78548.04,9404.95,3077.99,True,physics_simulated_synthetic_dynacard
card_00333_rod_floating.png,rod_floating,1,0.96,464.41,3.721,74.53,33371.39,9184.17,3151.19,True,physics_simulated_synthetic_dynacard
card_00334_rod_floating.png,rod_floating,1,0.433,121.06,3.22,64.13,39296.1,9132.69,3105.62,True,physics_simulated_synthetic_dynacard
card_00335_rod_floating.png,rod_floating,1,0.962,141.61,6.989,123.78,57691.33,9359.86,3155.21,True,physics_simulated_synthetic_dynacard
card_00336_rod_floating.png,rod_floating,1,0.634,28480.33,4.921,137.24,77162.99,9319.99,3136.58,True,physics_simulated_synthetic_dynacard
card_00337_rod_floating.png,rod_floating,1,0.541,516.27,3.562,94.01,56727.56,9176.31,3140.44,True,physics_simulated_synthetic_dynacard
card_00338_rod_floating.png,rod_floating,1,0.861,10122.53,5.413,140.65,66613.36,9239.76,3129.8,True,physics_simulated_synthetic_dynacard
card_00339_rod_floating.png,rod_floating,1,0.806,67.34,7.624,103.57,52976.88,9388.95,3196.71,True,physics_simulated_synthetic_dynacard
card_00340_rod_floating.png,rod_floating,1,0.528,116.73,5.988,117.48,69882.72,9331.8,3159.97,True,physics_simulated_synthetic_dynacard
card_00341_rod_floating.png,rod_floating,1,0.31,6825.55,4.955,78.93,53241.4,9270.56,3149.18,True,physics_simulated_synthetic_dynacard
card_00342_rod_floating.png,rod_floating,1,0.62,10080.95,2.54,114.4,62401.71,9136.22,3127.03,True,physics_simulated_synthetic_dynacard
card_00343_rod_floating.png,rod_floating,1,0.854,211.93,4.036,90.92,43729.51,9166.61,3212.63,True,physics_simulated_synthetic_dynacard
card_00344_rod_floating.png,rod_floating,1,0.745,1683.87,5.492,74.87,38976.85,9276.11,3170.92,True,physics_simulated_synthetic_dynacard
card_00345_rod_floating.png,rod_floating,1,0.511,9187.51,4.248,143.29,85321.27,9193.7,3227.42,True,physics_simulated_synthetic_dynacard
card_00346_rod_floating.png,rod_floating,1,0.585,58.5,4.378,115.97,66577.7,9216.49,3168.56,True,physics_simulated_synthetic_dynacard
card_00347_rod_floating.png,rod_floating,1,0.314,1170.32,7.753,117.38,79515.83,9386.07,3167.98,True,physics_simulated_synthetic_dynacard
card_00348_rod_floating.png,rod_floating,1,0.712,3569.83,2.988,93.11,48972.39,9156.9,3152.5,True,physics_simulated_synthetic_dynacard
card_00349_rod_floating.png,rod_floating,1,0.347,22386.65,2.904,128.58,85683.41,9234.45,3199.67,True,physics_simulated_synthetic_dynacard
card_00350_rod_floating.png,rod_floating,1,0.587,3917.02,7.77,99.27,57056.33,9368.16,3181.69,True,physics_simulated_synthetic_dynacard
card_00351_rod_floating.png,rod_floating,1,0.527,3778.81,6.813,133.56,82257.23,9347.87,3080.58,True,physics_simulated_synthetic_dynacard
card_00352_rod_floating.png,rod_floating,1,0.359,275.31,2.939,101.83,66350.08,9218.5,3072.82,True,physics_simulated_synthetic_dynacard
card_00353_rod_floating.png,rod_floating,1,0.32,12233.86,2.561,125.98,82192.58,9124.15,3218.37,True,physics_simulated_synthetic_dynacard
card_00354_rod_floating.png,rod_floating,1,0.618,6966.95,7.531,106.82,62139.89,9320.4,3041.87,True,physics_simulated_synthetic_dynacard
card_00355_rod_floating.png,rod_floating,1,0.338,5744.55,6.307,98.78,66032.23,9287.94,3156.98,True,physics_simulated_synthetic_dynacard
card_00356_rod_floating.png,rod_floating,1,0.534,5716.29,4.429,130.79,77675.49,9296.21,3208.61,True,physics_simulated_synthetic_dynacard
card_00357_rod_floating.png,rod_floating,1,0.373,8858.86,4.239,80.02,51257.71,9248.53,3174.78,True,physics_simulated_synthetic_dynacard
card_00358_rod_floating.png,rod_floating,1,0.498,15155.06,2.938,106.11,64047.44,9195.84,3193.42,True,physics_simulated_synthetic_dynacard
card_00359_rod_floating.png,rod_floating,1,0.835,557.79,2.934,67.96,32152.43,9172.83,3188.6,True,physics_simulated_synthetic_dynacard
card_00360_rod_floating.png,rod_floating,1,0.482,4623.4,6.216,69.93,43207.24,9262.62,3112.06,True,physics_simulated_synthetic_dynacard
card_00361_rod_floating.png,rod_floating,1,0.518,12678.54,4.985,143.4,86139.4,9258.91,3185.99,True,physics_simulated_synthetic_dynacard
card_00362_rod_floating.png,rod_floating,1,0.568,63.4,6.298,141.6,82912.4,9385.73,3172.64,True,physics_simulated_synthetic_dynacard
card_00363_rod_floating.png,rod_floating,1,0.413,1501.45,6.689,121.27,76632.89,9328.51,3171.9,True,physics_simulated_synthetic_dynacard
card_00364_rod_floating.png,rod_floating,1,0.76,3696.67,4.677,133.47,68917.21,9261.29,3165.43,True,physics_simulated_synthetic_dynacard
card_00365_rod_floating.png,rod_floating,1,0.922,338.35,2.611,127.2,57582.79,9164.72,3188.17,True,physics_simulated_synthetic_dynacard
card_00366_rod_floating.png,rod_floating,1,0.936,1377.63,3.23,67.39,30554.52,9198.1,3202.44,True,physics_simulated_synthetic_dynacard
card_00367_rod_floating.png,rod_floating,1,0.328,1585.74,7.27,100.98,68270.93,9302.77,3136.6,True,physics_simulated_synthetic_dynacard
card_00368_rod_floating.png,rod_floating,1,0.571,7846.62,2.871,112.9,64774.58,9193.97,3165.78,True,physics_simulated_synthetic_dynacard
card_00369_rod_floating.png,rod_floating,1,0.67,461.93,5.123,140.71,76938.98,9247.27,3123.49,True,physics_simulated_synthetic_dynacard
card_00370_rod_floating.png,rod_floating,1,0.942,9957.45,6.886,119.98,54965.11,9338.24,3156.47,True,physics_simulated_synthetic_dynacard
card_00371_rod_floating.png,rod_floating,1,0.415,979.37,5.389,142.89,91126.36,9315.18,3188.59,True,physics_simulated_synthetic_dynacard
card_00372_rod_floating.png,rod_floating,1,0.276,1052.34,5.095,91.16,62702.29,9254.26,3156.92,True,physics_simulated_synthetic_dynacard
card_00373_rod_floating.png,rod_floating,1,0.695,12417.49,5.183,97.79,51219.97,9295.16,3201.02,True,physics_simulated_synthetic_dynacard
card_00374_rod_floating.png,rod_floating,1,0.397,1754.8,7.835,72.78,48309.31,9380.91,3111.04,True,physics_simulated_synthetic_dynacard
card_00375_rod_floating.png,rod_floating,1,0.32,11780.17,2.612,129.33,85091.82,9152.66,3119.61,True,physics_simulated_synthetic_dynacard
card_00376_rod_floating.png,rod_floating,1,0.944,138.69,4.559,91.5,40189.53,9199.91,3059.05,True,physics_simulated_synthetic_dynacard
card_00377_rod_floating.png,rod_floating,1,0.329,5498.16,7.111,112.89,75609.24,9394.8,3154.25,True,physics_simulated_synthetic_dynacard
card_00378_rod_floating.png,rod_floating,1,0.805,358.81,5.284,76.16,37540.22,9265.72,3160.85,True,physics_simulated_synthetic_dynacard
card_00379_rod_floating.png,rod_floating,1,0.765,8559.5,4.885,122.76,63836.03,9278.77,3170.91,True,physics_simulated_synthetic_dynacard
card_00380_rod_floating.png,rod_floating,1,0.769,304.06,4.249,77.2,38602.52,9203.08,3188.35,True,physics_simulated_synthetic_dynacard
card_00381_rod_floating.png,rod_floating,1,0.314,1350.41,2.575,86.64,57051.64,9179.13,3181.01,True,physics_simulated_synthetic_dynacard
card_00382_rod_floating.png,rod_floating,1,0.909,8621.41,3.71,112.51,51571.03,9190.55,3208.82,True,physics_simulated_synthetic_dynacard
card_00383_rod_floating.png,rod_floating,1,0.774,186.11,7.28,119.98,61976.4,9365.64,3163.95,True,physics_simulated_synthetic_dynacard
card_00384_rod_floating.png,rod_floating,1,0.402,156.03,3.437,137.94,87683.89,9126.54,3184.12,True,physics_simulated_synthetic_dynacard
card_00385_rod_floating.png,rod_floating,1,0.391,9549.99,2.769,93.87,61631.7,9171.29,3122.68,True,physics_simulated_synthetic_dynacard
card_00386_rod_floating.png,rod_floating,1,0.654,854.35,7.863,124.72,69748.98,9326.49,3152.04,True,physics_simulated_synthetic_dynacard
card_00387_rod_floating.png,rod_floating,1,0.916,11106.13,5.973,139.59,67139.28,9308.02,3239.53,True,physics_simulated_synthetic_dynacard
card_00388_rod_floating.png,rod_floating,1,0.405,137.62,4.84,112.39,70424.96,9287.86,3184.4,True,physics_simulated_synthetic_dynacard
card_00389_rod_floating.png,rod_floating,1,0.479,2361.51,2.98,125.09,75543.3,9195.7,3212.51,True,physics_simulated_synthetic_dynacard
card_00390_rod_floating.png,rod_floating,1,0.313,189.21,6.352,119.86,80008.14,9264.89,3157.62,True,physics_simulated_synthetic_dynacard
card_00391_rod_floating.png,rod_floating,1,0.935,418.6,4.76,87.99,39874.1,9288.2,3227.37,True,physics_simulated_synthetic_dynacard
card_00392_rod_floating.png,rod_floating,1,0.484,329.02,5.839,103.55,64460.12,9329.54,3197.4,True,physics_simulated_synthetic_dynacard
card_00393_rod_floating.png,rod_floating,1,0.659,4005.45,3.313,128.04,69377.51,9220.88,3182.74,True,physics_simulated_synthetic_dynacard
card_00394_rod_floating.png,rod_floating,1,0.917,526.66,5.739,98.65,44213.79,9261.09,3219.49,True,physics_simulated_synthetic_dynacard
card_00395_rod_floating.png,rod_floating,1,0.507,12456.38,6.879,123.33,74953.34,9340.72,3194.35,True,physics_simulated_synthetic_dynacard
card_00396_rod_floating.png,rod_floating,1,0.619,149.76,7.772,72.75,41554.12,9337.86,3162.11,True,physics_simulated_synthetic_dynacard
card_00397_rod_floating.png,rod_floating,1,0.617,71.48,3.231,130.22,72430.75,9181.1,3150.82,True,physics_simulated_synthetic_dynacard
card_00398_rod_floating.png,rod_floating,1,0.281,452.93,3.845,88.46,60066.52,9201.2,3201.71,True,physics_simulated_synthetic_dynacard
card_00399_rod_floating.png,rod_floating,1,0.952,624.12,4.32,70.8,32442.71,9213.53,3182.24,True,physics_simulated_synthetic_dynacard
card_00400_rod_floating.png,rod_floating,1,0.943,1783.46,7.033,139.67,64298.48,9353.93,3178.55,True,physics_simulated_synthetic_dynacard
card_00401_rod_floating.png,rod_floating,1,0.456,57.69,5.94,106.23,66553.05,9294.32,3166.61,True,physics_simulated_synthetic_dynacard
card_00402_rod_floating.png,rod_floating,1,0.438,53.99,6.339,109.25,68822.61,9285.96,3180.2,True,physics_simulated_synthetic_dynacard
card_00403_rod_floating.png,rod_floating,1,0.891,177.84,5.453,124.36,58214.82,9215.12,3169.23,True,physics_simulated_synthetic_dynacard
card_00404_rod_floating.png,rod_floating,1,0.33,763.61,2.704,109.39,72173.31,9173.77,3105.82,True,physics_simulated_synthetic_dynacard
card_00405_rod_floating.png,rod_floating,1,0.714,119.59,6.139,121.53,64566.63,9282.58,3183.36,True,physics_simulated_synthetic_dynacard
card_00406_rod_floating.png,rod_floating,1,0.782,4777.62,5.568,93.75,49217.68,9388.46,3128.35,True,physics_simulated_synthetic_dynacard
card_00407_rod_floating.png,rod_floating,1,0.869,4804.86,6.646,130.36,63374.43,9357.83,3128.02,True,physics_simulated_synthetic_dynacard
card_00408_rod_floating.png,rod_floating,1,0.66,613.35,2.66,121.9,67033.33,9168.43,3133.04,True,physics_simulated_synthetic_dynacard
